ID_Cliente,Probabilidad_Exito,Perfil,Llamada_Recomendada
39431,0.7585121425521544,1. Alta Probabilidad / Hot Lead (Prioridad),1
27900,0.7585084386629373,1. Alta Probabilidad / Hot Lead (Prioridad),1
37096,0.7584412543847714,2. Cartera General (Volumen),1
39559,0.758403438725569,1. Alta Probabilidad / Hot Lead (Prioridad),1
38929,0.7583781181903241,1. Alta Probabilidad / Hot Lead (Prioridad),1
29668,0.7581281319896632,2. Cartera General (Volumen),1
39439,0.7579217562951631,1. Alta Probabilidad / Hot Lead (Prioridad),1
40577,0.7578458408870206,1. Alta Probabilidad / Hot Lead (Prioridad),1
36471,0.7573815149238242,2. Cartera General (Volumen),1
38638,0.7573667851119822,1. Alta Probabilidad / Hot Lead (Prioridad),1
30241,0.7572287634969378,2. Cartera General (Volumen),1
39961,0.7572273040601374,1. Alta Probabilidad / Hot Lead (Prioridad),1
40999,0.7572257546668616,1. Alta Probabilidad / Hot Lead (Prioridad),1
36485,0.7571157807069969,2. Cartera General (Volumen),1
36855,0.7570981752933527,2. Cartera General (Volumen),1
40191,0.7569780767652918,1. Alta Probabilidad / Hot Lead (Prioridad),1
35813,0.7568631941079389,1. Alta Probabilidad / Hot Lead (Prioridad),1
36868,0.7567576459022475,2. Cartera General (Volumen),1
30744,0.7566252222709959,1. Alta Probabilidad / Hot Lead (Prioridad),1
37134,0.7565257880937424,1. Alta Probabilidad / Hot Lead (Prioridad),1
31484,0.7565086200390235,1. Alta Probabilidad / Hot Lead (Prioridad),1
37545,0.7562389244047308,1. Alta Probabilidad / Hot Lead (Prioridad),1
36911,0.7562158487492839,2. Cartera General (Volumen),1
36795,0.7561931058729738,2. Cartera General (Volumen),1
36842,0.7561931058729738,2. Cartera General (Volumen),1
36806,0.7561931058729738,2. Cartera General (Volumen),1
30007,0.7560972143506669,2. Cartera General (Volumen),1
37611,0.7557732790134083,2. Cartera General (Volumen),1
38926,0.7557114810408581,1. Alta Probabilidad / Hot Lead (Prioridad),1
33390,0.755674913331504,1. Alta Probabilidad / Hot Lead (Prioridad),1
37117,0.7556268977136346,2. Cartera General (Volumen),1
38094,0.7552458224777342,2. Cartera General (Volumen),1
37801,0.7552064324152838,2. Cartera General (Volumen),1
41175,0.7551217488727556,1. Alta Probabilidad / Hot Lead (Prioridad),1
37563,0.7550020627499466,1. Alta Probabilidad / Hot Lead (Prioridad),1
37613,0.7547894558948897,2. Cartera General (Volumen),1
37614,0.7547894558948897,2. Cartera General (Volumen),1
37418,0.7546488602665274,1. Alta Probabilidad / Hot Lead (Prioridad),1
37810,0.7546170024386936,1. Alta Probabilidad / Hot Lead (Prioridad),1
39270,0.7544702745794959,1. Alta Probabilidad / Hot Lead (Prioridad),1
37368,0.7544266679099316,2. Cartera General (Volumen),1
40906,0.7543764467598146,1. Alta Probabilidad / Hot Lead (Prioridad),1
40054,0.7543651049735985,1. Alta Probabilidad / Hot Lead (Prioridad),1
27776,0.7542494575694234,1. Alta Probabilidad / Hot Lead (Prioridad),1
40232,0.7540320555182619,1. Alta Probabilidad / Hot Lead (Prioridad),1
38867,0.7539178616749577,1. Alta Probabilidad / Hot Lead (Prioridad),1
36347,0.7536005327008453,2. Cartera General (Volumen),1
40820,0.7533430693894222,1. Alta Probabilidad / Hot Lead (Prioridad),1
37671,0.753342544182493,2. Cartera General (Volumen),1
40717,0.7531794748619806,1. Alta Probabilidad / Hot Lead (Prioridad),1
40925,0.7531760329497242,1. Alta Probabilidad / Hot Lead (Prioridad),1
36864,0.7530704118979507,2. Cartera General (Volumen),1
31273,0.7528850537100235,1. Alta Probabilidad / Hot Lead (Prioridad),1
37398,0.7527788069012177,1. Alta Probabilidad / Hot Lead (Prioridad),1
36874,0.7524800181515615,1. Alta Probabilidad / Hot Lead (Prioridad),1
39978,0.7524772511146823,1. Alta Probabilidad / Hot Lead (Prioridad),1
39515,0.7524167999540861,1. Alta Probabilidad / Hot Lead (Prioridad),1
37507,0.7523608302807626,2. Cartera General (Volumen),1
37595,0.7520936993718328,1. Alta Probabilidad / Hot Lead (Prioridad),1
37600,0.7520119499745195,2. Cartera General (Volumen),1
37604,0.7519822425770692,2. Cartera General (Volumen),1
36284,0.7518409876791056,2. Cartera General (Volumen),1
36731,0.7518223585324111,2. Cartera General (Volumen),1
39480,0.7517947667146336,1. Alta Probabilidad / Hot Lead (Prioridad),1
40618,0.7517450219265889,2. Cartera General (Volumen),1
37561,0.75159845389448,1. Alta Probabilidad / Hot Lead (Prioridad),1
39927,0.7512904414392029,1. Alta Probabilidad / Hot Lead (Prioridad),1
39860,0.751133970086586,2. Cartera General (Volumen),1
36769,0.7510153861641465,2. Cartera General (Volumen),1
30464,0.7507979311452814,1. Alta Probabilidad / Hot Lead (Prioridad),1
40682,0.7507757829880388,1. Alta Probabilidad / Hot Lead (Prioridad),1
36897,0.7507626209862222,2. Cartera General (Volumen),1
38811,0.7507488155510786,1. Alta Probabilidad / Hot Lead (Prioridad),1
36387,0.7505843627728997,2. Cartera General (Volumen),1
30523,0.7504789155826076,1. Alta Probabilidad / Hot Lead (Prioridad),1
36748,0.7504311440062752,2. Cartera General (Volumen),1
38935,0.7501300148437943,1. Alta Probabilidad / Hot Lead (Prioridad),1
30642,0.7500489731765834,1. Alta Probabilidad / Hot Lead (Prioridad),1
36955,0.7499192980285677,2. Cartera General (Volumen),1
37618,0.7498993974088989,2. Cartera General (Volumen),1
39776,0.7498573099278415,2. Cartera General (Volumen),1
37176,0.7497163782551796,2. Cartera General (Volumen),1
36847,0.7494937968372412,2. Cartera General (Volumen),1
39500,0.749458178560545,2. Cartera General (Volumen),1
38074,0.7492834071861296,1. Alta Probabilidad / Hot Lead (Prioridad),1
37436,0.7492789693999246,2. Cartera General (Volumen),1
36361,0.7490942303723416,1. Alta Probabilidad / Hot Lead (Prioridad),1
37233,0.7488981677654429,2. Cartera General (Volumen),1
40337,0.7488701258670589,1. Alta Probabilidad / Hot Lead (Prioridad),1
37605,0.7486846487676588,2. Cartera General (Volumen),1
32720,0.7486394186223044,1. Alta Probabilidad / Hot Lead (Prioridad),1
37273,0.7486371154553015,2. Cartera General (Volumen),1
37922,0.7486042953530375,1. Alta Probabilidad / Hot Lead (Prioridad),1
39968,0.7485309424834836,2. Cartera General (Volumen),1
34730,0.7484133602578233,1. Alta Probabilidad / Hot Lead (Prioridad),1
39737,0.7483456686206981,1. Alta Probabilidad / Hot Lead (Prioridad),1
32891,0.7483330456625509,1. Alta Probabilidad / Hot Lead (Prioridad),1
40750,0.7482674314491974,1. Alta Probabilidad / Hot Lead (Prioridad),1
37270,0.7481752142999009,2. Cartera General (Volumen),1
37815,0.7480605633931636,1. Alta Probabilidad / Hot Lead (Prioridad),1
30330,0.7478603270371782,2. Cartera General (Volumen),1
39523,0.7476738091363966,1. Alta Probabilidad / Hot Lead (Prioridad),1
40583,0.7476514628446237,1. Alta Probabilidad / Hot Lead (Prioridad),1
40789,0.7474556071489733,1. Alta Probabilidad / Hot Lead (Prioridad),1
36520,0.7474185390920925,1. Alta Probabilidad / Hot Lead (Prioridad),1
40007,0.7472452014329002,1. Alta Probabilidad / Hot Lead (Prioridad),1
37351,0.747163986407924,2. Cartera General (Volumen),1
37161,0.7471408911615985,1. Alta Probabilidad / Hot Lead (Prioridad),1
29986,0.7470581600408511,2. Cartera General (Volumen),1
36904,0.7470341854422907,2. Cartera General (Volumen),1
38641,0.746690918966352,1. Alta Probabilidad / Hot Lead (Prioridad),1
39413,0.7466758487153148,1. Alta Probabilidad / Hot Lead (Prioridad),1
37373,0.7465552248560298,2. Cartera General (Volumen),1
38061,0.746507994706313,2. Cartera General (Volumen),1
36228,0.7464551398423627,2. Cartera General (Volumen),1
37172,0.7464149506010077,2. Cartera General (Volumen),1
39699,0.7460314277838407,1. Alta Probabilidad / Hot Lead (Prioridad),1
40796,0.745830368479724,1. Alta Probabilidad / Hot Lead (Prioridad),1
39922,0.7458211029102408,1. Alta Probabilidad / Hot Lead (Prioridad),1
40827,0.7455168499102494,2. Cartera General (Volumen),1
39421,0.7455162724824898,1. Alta Probabilidad / Hot Lead (Prioridad),1
36527,0.7453642009377761,2. Cartera General (Volumen),1
36442,0.7451406239262963,2. Cartera General (Volumen),1
37666,0.7449904609154634,1. Alta Probabilidad / Hot Lead (Prioridad),1
39464,0.744960296881277,1. Alta Probabilidad / Hot Lead (Prioridad),1
29973,0.744954132315421,2. Cartera General (Volumen),1
37766,0.7448994821194456,2. Cartera General (Volumen),1
30017,0.7442857076999027,2. Cartera General (Volumen),1
40214,0.7442560259681947,1. Alta Probabilidad / Hot Lead (Prioridad),1
39398,0.744225915942959,2. Cartera General (Volumen),1
37848,0.7440725797950865,1. Alta Probabilidad / Hot Lead (Prioridad),1
37598,0.7440548169048082,1. Alta Probabilidad / Hot Lead (Prioridad),1
38101,0.7440180551193598,1. Alta Probabilidad / Hot Lead (Prioridad),1
30535,0.7440005614026395,1. Alta Probabilidad / Hot Lead (Prioridad),1
36346,0.7438872411855111,2. Cartera General (Volumen),1
30434,0.7437235544707064,1. Alta Probabilidad / Hot Lead (Prioridad),1
28167,0.7436280279367248,1. Alta Probabilidad / Hot Lead (Prioridad),1
30563,0.7434913976436986,1. Alta Probabilidad / Hot Lead (Prioridad),1
29994,0.7434269695978087,2. Cartera General (Volumen),1
30438,0.7433562868967959,1. Alta Probabilidad / Hot Lead (Prioridad),1
28220,0.7433263989386525,2. Cartera General (Volumen),1
38056,0.7432103437610922,1. Alta Probabilidad / Hot Lead (Prioridad),1
37456,0.7432070208507606,2. Cartera General (Volumen),1
39606,0.7431571707827683,2. Cartera General (Volumen),1
39702,0.7431257235967379,2. Cartera General (Volumen),1
40584,0.7429103689679107,1. Alta Probabilidad / Hot Lead (Prioridad),1
37868,0.7429031415903031,2. Cartera General (Volumen),1
37112,0.7428635574853534,2. Cartera General (Volumen),1
36841,0.7428456252728679,2. Cartera General (Volumen),1
30467,0.7426988512975551,1. Alta Probabilidad / Hot Lead (Prioridad),1
37669,0.7426221865047768,1. Alta Probabilidad / Hot Lead (Prioridad),1
27773,0.7425904884301024,1. Alta Probabilidad / Hot Lead (Prioridad),1
36826,0.7424442644821871,2. Cartera General (Volumen),1
36814,0.742417561576685,2. Cartera General (Volumen),1
30679,0.7423664878811886,1. Alta Probabilidad / Hot Lead (Prioridad),1
38855,0.742079862578826,2. Cartera General (Volumen),1
37499,0.7419640887576655,2. Cartera General (Volumen),1
37522,0.7419640887576655,2. Cartera General (Volumen),1
36482,0.7417561186431122,1. Alta Probabilidad / Hot Lead (Prioridad),1
37660,0.7415172591989335,2. Cartera General (Volumen),1
37118,0.741464627591129,2. Cartera General (Volumen),1
36768,0.7413800139648671,2. Cartera General (Volumen),1
40790,0.7413770505643551,1. Alta Probabilidad / Hot Lead (Prioridad),1
27947,0.7413576840485863,1. Alta Probabilidad / Hot Lead (Prioridad),1
38664,0.7412755104953404,1. Alta Probabilidad / Hot Lead (Prioridad),1
37043,0.7410488808627876,1. Alta Probabilidad / Hot Lead (Prioridad),1
35620,0.7409328343830812,1. Alta Probabilidad / Hot Lead (Prioridad),1
37314,0.7406293112215925,2. Cartera General (Volumen),1
37330,0.7406293112215925,2. Cartera General (Volumen),1
36043,0.7406118807126612,1. Alta Probabilidad / Hot Lead (Prioridad),1
28337,0.7404255505117303,2. Cartera General (Volumen),1
37719,0.7404078119719222,1. Alta Probabilidad / Hot Lead (Prioridad),1
27778,0.7403788312468763,1. Alta Probabilidad / Hot Lead (Prioridad),1
40720,0.7403408316233702,1. Alta Probabilidad / Hot Lead (Prioridad),1
39861,0.7400052952629874,1. Alta Probabilidad / Hot Lead (Prioridad),1
32035,0.7398303083596123,1. Alta Probabilidad / Hot Lead (Prioridad),1
36766,0.7397411598892455,1. Alta Probabilidad / Hot Lead (Prioridad),1
38141,0.7395914244120845,1. Alta Probabilidad / Hot Lead (Prioridad),1
30628,0.7395364846081631,1. Alta Probabilidad / Hot Lead (Prioridad),1
39479,0.7394865881528647,1. Alta Probabilidad / Hot Lead (Prioridad),1
37765,0.7394580745011862,1. Alta Probabilidad / Hot Lead (Prioridad),1
27695,0.7392018904578185,1. Alta Probabilidad / Hot Lead (Prioridad),1
33507,0.7389849627261394,1. Alta Probabilidad / Hot Lead (Prioridad),1
28904,0.738913736956173,2. Cartera General (Volumen),1
28190,0.7388819470159386,2. Cartera General (Volumen),1
28236,0.7388819470159386,2. Cartera General (Volumen),1
35478,0.7385652413805045,1. Alta Probabilidad / Hot Lead (Prioridad),1
30783,0.738383059723341,1. Alta Probabilidad / Hot Lead (Prioridad),1
37509,0.7383647337279059,1. Alta Probabilidad / Hot Lead (Prioridad),1
39780,0.7383333603421675,1. Alta Probabilidad / Hot Lead (Prioridad),1
38144,0.7383045035281159,1. Alta Probabilidad / Hot Lead (Prioridad),1
37467,0.738100065204128,2. Cartera General (Volumen),1
38100,0.7380542176632755,1. Alta Probabilidad / Hot Lead (Prioridad),1
30612,0.7380501215988203,1. Alta Probabilidad / Hot Lead (Prioridad),1
37532,0.7380353466619773,1. Alta Probabilidad / Hot Lead (Prioridad),1
30501,0.7378527969553098,1. Alta Probabilidad / Hot Lead (Prioridad),1
39612,0.7378313495315137,2. Cartera General (Volumen),1
40075,0.7377974932648481,1. Alta Probabilidad / Hot Lead (Prioridad),1
40616,0.7377888346276376,1. Alta Probabilidad / Hot Lead (Prioridad),1
37667,0.7377776565509316,1. Alta Probabilidad / Hot Lead (Prioridad),1
37488,0.7376923523936,1. Alta Probabilidad / Hot Lead (Prioridad),1
37712,0.7375312177851485,1. Alta Probabilidad / Hot Lead (Prioridad),1
38657,0.7373880569110142,1. Alta Probabilidad / Hot Lead (Prioridad),1
35734,0.7372873543291416,1. Alta Probabilidad / Hot Lead (Prioridad),1
38092,0.7372190520280612,1. Alta Probabilidad / Hot Lead (Prioridad),1
29218,0.7371130674206917,2. Cartera General (Volumen),1
38731,0.737086744475917,2. Cartera General (Volumen),1
37571,0.7370404656554235,2. Cartera General (Volumen),1
40641,0.7370322007248901,1. Alta Probabilidad / Hot Lead (Prioridad),1
40561,0.7368019946235296,1. Alta Probabilidad / Hot Lead (Prioridad),1
30110,0.7366240626822063,2. Cartera General (Volumen),1
37781,0.7362300785730441,2. Cartera General (Volumen),1
38818,0.7361966441345262,2. Cartera General (Volumen),1
36833,0.7359278900316293,1. Alta Probabilidad / Hot Lead (Prioridad),1
30609,0.7358349951371858,1. Alta Probabilidad / Hot Lead (Prioridad),1
30142,0.7355152731901393,2. Cartera General (Volumen),1
36600,0.735221161737963,1. Alta Probabilidad / Hot Lead (Prioridad),1
40310,0.7352130995292289,1. Alta Probabilidad / Hot Lead (Prioridad),1
37684,0.7351146695995419,2. Cartera General (Volumen),1
36726,0.7350225260604997,2. Cartera General (Volumen),1
37392,0.7349718886869879,2. Cartera General (Volumen),1
37395,0.7349718886869879,2. Cartera General (Volumen),1
27867,0.7349404100940442,1. Alta Probabilidad / Hot Lead (Prioridad),1
37993,0.7347164084329195,1. Alta Probabilidad / Hot Lead (Prioridad),1
37346,0.7345914987982916,1. Alta Probabilidad / Hot Lead (Prioridad),1
38673,0.7345799111887389,1. Alta Probabilidad / Hot Lead (Prioridad),1
28557,0.73455216714649,2. Cartera General (Volumen),1
37796,0.7344865102700143,1. Alta Probabilidad / Hot Lead (Prioridad),1
38721,0.7344779987005748,1. Alta Probabilidad / Hot Lead (Prioridad),1
36260,0.7342075490574214,2. Cartera General (Volumen),1
36733,0.7341753980549316,2. Cartera General (Volumen),1
39696,0.7341541378615708,2. Cartera General (Volumen),1
37510,0.7341303280225938,2. Cartera General (Volumen),1
38146,0.7340204256572295,1. Alta Probabilidad / Hot Lead (Prioridad),1
37364,0.7339885059025771,2. Cartera General (Volumen),1
39764,0.733831025374041,2. Cartera General (Volumen),1
37964,0.7336710056876431,1. Alta Probabilidad / Hot Lead (Prioridad),1
37058,0.7336580324613516,1. Alta Probabilidad / Hot Lead (Prioridad),1
36568,0.733401583173177,1. Alta Probabilidad / Hot Lead (Prioridad),1
36875,0.7331978080789492,1. Alta Probabilidad / Hot Lead (Prioridad),1
40397,0.7331940193252964,1. Alta Probabilidad / Hot Lead (Prioridad),1
40091,0.7330528864457988,1. Alta Probabilidad / Hot Lead (Prioridad),1
40012,0.7329804763422644,1. Alta Probabilidad / Hot Lead (Prioridad),1
37275,0.7328345194919853,2. Cartera General (Volumen),1
40031,0.732744292528664,1. Alta Probabilidad / Hot Lead (Prioridad),1
32669,0.7323028268999766,1. Alta Probabilidad / Hot Lead (Prioridad),1
36570,0.7322117059816841,1. Alta Probabilidad / Hot Lead (Prioridad),1
40590,0.7321644050692458,1. Alta Probabilidad / Hot Lead (Prioridad),1
37635,0.7321432891221535,1. Alta Probabilidad / Hot Lead (Prioridad),1
29072,0.7319834249797722,2. Cartera General (Volumen),1
37042,0.7318342701743107,1. Alta Probabilidad / Hot Lead (Prioridad),1
28152,0.7315553078130774,2. Cartera General (Volumen),1
38697,0.7313586988330959,1. Alta Probabilidad / Hot Lead (Prioridad),1
38700,0.7313586988330959,1. Alta Probabilidad / Hot Lead (Prioridad),1
40320,0.7312891308972104,1. Alta Probabilidad / Hot Lead (Prioridad),1
39753,0.7310576019778658,2. Cartera General (Volumen),1
39426,0.7310467288776499,1. Alta Probabilidad / Hot Lead (Prioridad),1
38324,0.7310267845497449,1. Alta Probabilidad / Hot Lead (Prioridad),1
37489,0.7309788156846021,2. Cartera General (Volumen),1
36758,0.7307705467117601,2. Cartera General (Volumen),1
37724,0.7305817713379008,2. Cartera General (Volumen),1
33757,0.7305127132392046,1. Alta Probabilidad / Hot Lead (Prioridad),1
37623,0.7304087952682446,2. Cartera General (Volumen),1
36776,0.7303415908690013,1. Alta Probabilidad / Hot Lead (Prioridad),1
30103,0.7302392542596656,2. Cartera General (Volumen),1
28505,0.7301974474912858,2. Cartera General (Volumen),1
38954,0.7301647248330507,1. Alta Probabilidad / Hot Lead (Prioridad),1
35856,0.730132377422748,1. Alta Probabilidad / Hot Lead (Prioridad),1
41161,0.7300923013791203,1. Alta Probabilidad / Hot Lead (Prioridad),1
27719,0.729746634836103,2. Cartera General (Volumen),1
37311,0.7296541870406664,2. Cartera General (Volumen),1
39445,0.7296360478525664,1. Alta Probabilidad / Hot Lead (Prioridad),1
36728,0.729528658453127,2. Cartera General (Volumen),1
37165,0.7295095914725966,2. Cartera General (Volumen),1
40587,0.7294370075704526,1. Alta Probabilidad / Hot Lead (Prioridad),1
36510,0.729326749833172,1. Alta Probabilidad / Hot Lead (Prioridad),1
36256,0.7292542424542428,2. Cartera General (Volumen),1
40640,0.7290673250601108,2. Cartera General (Volumen),1
38119,0.7289645526827951,1. Alta Probabilidad / Hot Lead (Prioridad),1
26166,0.7287306664053623,1. Alta Probabilidad / Hot Lead (Prioridad),1
38633,0.7287242476019938,1. Alta Probabilidad / Hot Lead (Prioridad),1
36701,0.7285450142710965,1. Alta Probabilidad / Hot Lead (Prioridad),1
30626,0.7283246882765444,1. Alta Probabilidad / Hot Lead (Prioridad),1
35654,0.7282264989834452,1. Alta Probabilidad / Hot Lead (Prioridad),1
37584,0.7279742435862224,1. Alta Probabilidad / Hot Lead (Prioridad),1
28478,0.7278820250034929,2. Cartera General (Volumen),1
37579,0.7278044092304463,1. Alta Probabilidad / Hot Lead (Prioridad),1
37785,0.7276735131629144,2. Cartera General (Volumen),1
36454,0.7276559595214411,1. Alta Probabilidad / Hot Lead (Prioridad),1
30205,0.7276141626147576,2. Cartera General (Volumen),1
27878,0.7275818036302986,1. Alta Probabilidad / Hot Lead (Prioridad),1
36784,0.7272466092807334,2. Cartera General (Volumen),1
37051,0.7271448269099986,1. Alta Probabilidad / Hot Lead (Prioridad),1
29772,0.7271056876620438,2. Cartera General (Volumen),1
37057,0.7270980363843659,2. Cartera General (Volumen),1
39798,0.7264729689007575,1. Alta Probabilidad / Hot Lead (Prioridad),1
40706,0.726351023779429,2. Cartera General (Volumen),1
36823,0.7263220537379214,2. Cartera General (Volumen),1
38957,0.7262990477786947,1. Alta Probabilidad / Hot Lead (Prioridad),1
39705,0.7259944271975552,2. Cartera General (Volumen),1
37621,0.7257375948710122,2. Cartera General (Volumen),1
36574,0.7256485696142565,1. Alta Probabilidad / Hot Lead (Prioridad),1
28803,0.725597878168187,2. Cartera General (Volumen),1
38734,0.7255800324495056,1. Alta Probabilidad / Hot Lead (Prioridad),1
37847,0.7255422454914733,1. Alta Probabilidad / Hot Lead (Prioridad),1
39973,0.7254962561402201,1. Alta Probabilidad / Hot Lead (Prioridad),1
36529,0.7254294824258622,1. Alta Probabilidad / Hot Lead (Prioridad),1
37592,0.7253634643124819,2. Cartera General (Volumen),1
38123,0.7250201226164735,1. Alta Probabilidad / Hot Lead (Prioridad),1
39642,0.7249953250929696,1. Alta Probabilidad / Hot Lead (Prioridad),1
36354,0.7245239543133033,1. Alta Probabilidad / Hot Lead (Prioridad),1
41121,0.7245234716580328,1. Alta Probabilidad / Hot Lead (Prioridad),1
39615,0.7244660798466032,2. Cartera General (Volumen),1
37546,0.7244395746062656,2. Cartera General (Volumen),1
36889,0.72442231294146,1. Alta Probabilidad / Hot Lead (Prioridad),1
37961,0.7241205645013644,1. Alta Probabilidad / Hot Lead (Prioridad),1
38659,0.7240698827833715,1. Alta Probabilidad / Hot Lead (Prioridad),1
39963,0.7236759379493901,2. Cartera General (Volumen),1
37942,0.723664852580553,1. Alta Probabilidad / Hot Lead (Prioridad),1
37528,0.7233121146177731,2. Cartera General (Volumen),1
41135,0.7232790207228379,1. Alta Probabilidad / Hot Lead (Prioridad),1
38143,0.7230707694008256,1. Alta Probabilidad / Hot Lead (Prioridad),1
25519,0.7229186005275123,1. Alta Probabilidad / Hot Lead (Prioridad),1
37782,0.722704898450721,2. Cartera General (Volumen),1
37565,0.7226719466428166,2. Cartera General (Volumen),1
27699,0.7226194938896714,2. Cartera General (Volumen),1
28730,0.7225514682739967,2. Cartera General (Volumen),1
40622,0.7225296463872057,1. Alta Probabilidad / Hot Lead (Prioridad),1
38680,0.7223386764726464,1. Alta Probabilidad / Hot Lead (Prioridad),1
37795,0.7222352280544212,1. Alta Probabilidad / Hot Lead (Prioridad),1
37269,0.7222304915934058,2. Cartera General (Volumen),1
37867,0.7221650756491104,2. Cartera General (Volumen),1
36300,0.722009204295052,2. Cartera General (Volumen),1
28178,0.7219579643922048,2. Cartera General (Volumen),1
25872,0.7218996238085212,1. Alta Probabilidad / Hot Lead (Prioridad),1
38732,0.7217521201814043,1. Alta Probabilidad / Hot Lead (Prioridad),1
39728,0.7215759891937551,2. Cartera General (Volumen),1
38799,0.7214742902045731,2. Cartera General (Volumen),1
36247,0.7214141081069109,1. Alta Probabilidad / Hot Lead (Prioridad),1
38658,0.7210439149027154,1. Alta Probabilidad / Hot Lead (Prioridad),1
36905,0.7210392015733613,2. Cartera General (Volumen),1
39793,0.7209354445675447,1. Alta Probabilidad / Hot Lead (Prioridad),1
36269,0.7209265204910749,2. Cartera General (Volumen),1
38850,0.7208431454698039,1. Alta Probabilidad / Hot Lead (Prioridad),1
38849,0.7208431454698039,1. Alta Probabilidad / Hot Lead (Prioridad),1
38083,0.7205948377648252,1. Alta Probabilidad / Hot Lead (Prioridad),1
37182,0.7205057544778787,1. Alta Probabilidad / Hot Lead (Prioridad),1
30114,0.720478897620577,2. Cartera General (Volumen),1
36637,0.7204158132817018,1. Alta Probabilidad / Hot Lead (Prioridad),1
30620,0.7203867161468647,1. Alta Probabilidad / Hot Lead (Prioridad),1
30638,0.7199715717339147,1. Alta Probabilidad / Hot Lead (Prioridad),1
36692,0.7197169734307094,2. Cartera General (Volumen),1
37593,0.7197134988459913,1. Alta Probabilidad / Hot Lead (Prioridad),1
36375,0.7197087143607879,2. Cartera General (Volumen),1
37325,0.7197006780359387,2. Cartera General (Volumen),1
36808,0.7196255305756842,1. Alta Probabilidad / Hot Lead (Prioridad),1
38794,0.7195121240350215,1. Alta Probabilidad / Hot Lead (Prioridad),1
39909,0.7194167216610771,1. Alta Probabilidad / Hot Lead (Prioridad),1
40807,0.719327915046415,1. Alta Probabilidad / Hot Lead (Prioridad),1
40688,0.7191787117082966,1. Alta Probabilidad / Hot Lead (Prioridad),1
36519,0.7190133503413801,1. Alta Probabilidad / Hot Lead (Prioridad),1
36534,0.7188153257740904,1. Alta Probabilidad / Hot Lead (Prioridad),1
36880,0.7185791289517494,1. Alta Probabilidad / Hot Lead (Prioridad),1
41070,0.7185045976939779,1. Alta Probabilidad / Hot Lead (Prioridad),1
41067,0.7185045976939779,1. Alta Probabilidad / Hot Lead (Prioridad),1
38132,0.7184902367937648,1. Alta Probabilidad / Hot Lead (Prioridad),1
39869,0.7182590372715273,1. Alta Probabilidad / Hot Lead (Prioridad),1
38694,0.718219841141271,1. Alta Probabilidad / Hot Lead (Prioridad),1
40292,0.7180882276219385,1. Alta Probabilidad / Hot Lead (Prioridad),1
37678,0.7179963586447311,1. Alta Probabilidad / Hot Lead (Prioridad),1
38889,0.7179345807359112,1. Alta Probabilidad / Hot Lead (Prioridad),1
28267,0.7178589184603081,2. Cartera General (Volumen),1
40597,0.7178554423726649,1. Alta Probabilidad / Hot Lead (Prioridad),1
39577,0.7178002701253667,1. Alta Probabilidad / Hot Lead (Prioridad),1
38769,0.7177557178662343,1. Alta Probabilidad / Hot Lead (Prioridad),1
36684,0.7172579411257408,1. Alta Probabilidad / Hot Lead (Prioridad),1
39996,0.7171882487516665,1. Alta Probabilidad / Hot Lead (Prioridad),1
36970,0.7165409795258182,1. Alta Probabilidad / Hot Lead (Prioridad),1
29829,0.7164874375576589,2. Cartera General (Volumen),1
27992,0.7158504650420959,2. Cartera General (Volumen),1
40407,0.7156801949684888,1. Alta Probabilidad / Hot Lead (Prioridad),1
29870,0.7152239934907358,2. Cartera General (Volumen),1
37319,0.715070222627722,2. Cartera General (Volumen),1
40615,0.714997097305673,1. Alta Probabilidad / Hot Lead (Prioridad),1
38026,0.7149002312223787,1. Alta Probabilidad / Hot Lead (Prioridad),1
37539,0.7148099273622609,1. Alta Probabilidad / Hot Lead (Prioridad),1
36231,0.7146643834778964,1. Alta Probabilidad / Hot Lead (Prioridad),1
38704,0.7144949415481977,1. Alta Probabilidad / Hot Lead (Prioridad),1
37310,0.7143636307392596,2. Cartera General (Volumen),1
40620,0.7143590613184866,1. Alta Probabilidad / Hot Lead (Prioridad),1
30156,0.7143167616969794,2. Cartera General (Volumen),1
36639,0.7142349510500571,1. Alta Probabilidad / Hot Lead (Prioridad),1
36633,0.7142257737495962,2. Cartera General (Volumen),1
28280,0.7142021288435823,2. Cartera General (Volumen),1
38857,0.7141358968723877,1. Alta Probabilidad / Hot Lead (Prioridad),1
34053,0.7141243445838126,1. Alta Probabilidad / Hot Lead (Prioridad),1
25454,0.7140979062526941,1. Alta Probabilidad / Hot Lead (Prioridad),1
40804,0.7139830813773788,1. Alta Probabilidad / Hot Lead (Prioridad),1
40806,0.7139830813773788,1. Alta Probabilidad / Hot Lead (Prioridad),1
38945,0.7139828873896067,1. Alta Probabilidad / Hot Lead (Prioridad),1
38820,0.7134699239324991,1. Alta Probabilidad / Hot Lead (Prioridad),1
38821,0.7134699239324991,1. Alta Probabilidad / Hot Lead (Prioridad),1
37552,0.7134038184506599,1. Alta Probabilidad / Hot Lead (Prioridad),1
37107,0.7131244469059805,1. Alta Probabilidad / Hot Lead (Prioridad),1
36481,0.712699987366869,1. Alta Probabilidad / Hot Lead (Prioridad),1
32994,0.712609749177658,1. Alta Probabilidad / Hot Lead (Prioridad),1
37870,0.7123732019205172,1. Alta Probabilidad / Hot Lead (Prioridad),1
36573,0.7123172541900048,2. Cartera General (Volumen),1
